,name,size_buy,sex,height,weight,size_review,brightness,color,thickness,review
634,세미와이드히든밴딩슬랙스[블랙],30,남성, 177cm, 70kg,보통이에요,보통이에요,보통이에요,보통이에요,기본적인 슬랙스죠 가성비로 최고입니다 재구매해요
635,세미와이드히든밴딩슬랙스[블랙],29,남성, 178cm, 60kg,보통이에요,보통이에요,보통이에요,보통이에요,블레이저 바지 벨트 한번에 3개 리뷰 작성 껌이지 일마들아근데 이렇게 하는거 맞음? 옷은 이삐노
636,세미와이드히든밴딩슬랙스[블랙],32,남성, 180cm, 82kg,보통이에요,보통이에요,보통이에요,보통이에요,무난무난합니다. 사이즈 딱맞아요. 배가나온탓이긴한데... 입다보면 늘어나겠죠.
637,세미와이드히든밴딩슬랙스[미디엄그레이],28,남성, 177cm, 58kg,보통이에요,보통이에요,보통이에요,보통이에요,색갈이 정말 너무 이쁘네요 다른 색갈도 사고 싶어요 감사합니다 
638,세미와이드히든밴딩슬랙스[블랙],31,남성, 176cm, 70kg,작아요,보통이에요,보통이에요,보통이에요,평소 사이즈는 30이지만 허리 라인이 조금 타이트하게 나온거 같아요 한사이즈 업 추천합니다
639,세미와이드히든밴딩슬랙스[미디엄그레이],31,남성, 176cm, 70kg,작아요,보통이에요,보통이에요,보통이에요,평소 사이즈는 30이지만 허리 라인이 조금 타이트하게 나온거 같아요 한사이즈 업 추천합니다
640,세미와이드히든밴딩슬랙스[블랙],31,남성, 176cm, 66kg,커요,밝아요,선명해요,얇아요,다이어트 하고나서 허리랑 라인이 맘에안들어서 새로 구입했는데 만족스럽네요
641,세미와이드히든밴딩슬랙스[미디엄그레이],29,남성, 176cm, 63kg,보통이에요,보통이에요,보통이에요,보통이에요,바지가 핏감이 세미 와이드해서 과하지 않은게 좋네요
642,세미와이드히든밴딩슬랙스[더스티베이지],31,남성, 176cm, 66kg,보통이에요,밝아요,선명해요,얇아요,셋업으로 입어도 만족스럽고 그냥 면티에 운동화랑 신어도 맘에드네요 개인적으로 너무 큰 와이드나 딱붙는 슬림사이즈보다는 세미와이드가 가장 맘에듭니다
643,세미와이드히든밴딩슬랙스[블랙],32,남성, 181cm, 75kg,보통이에요,보통이에요,보통이에요,보통이에요,적당한 와이드라서 와이드핏에 입문하는 저같은 사람에게 적당한 옷이라고 할 수 있을듯 합니다
644,세미와이드히든밴딩슬랙스[네이비],27,남성, 179cm, 61kg,보통이에요,보통이에요,보통이에요,보통이에요,28입는데 통 좀 더 좁게 입으려고 27했습니다. 충분히 입을만해요. 만족만족
645,세미와이드히든밴딩슬랙스[더스티베이지],31,남성, 174cm, 68kg,보통이에요,보통이에요,보통이에요,보통이에요,핏도 예쁘고 가을 겨울에 입기 딱 좋을 것 같아요. 물론 편하기도 하구요
646,세미와이드히든밴딩슬랙스[더스티베이지],34,여성, 170cm, 65kg,작아요,보통이에요,보통이에요,보통이에요,밴딩있어도 큰 사이즈는 아니예요여유 있게 시키세요
647,세미와이드히든밴딩슬랙스[미디엄그레이],33,남성, 176cm, 75kg,보통이에요,보통이에요,보통이에요,보통이에요,엉덩이랑 허벅지 사이즈가 넉넉해서 굉장히 만족합니다 
648,세미와이드히든밴딩슬랙스[블랙],28,남성, 170cm, 57kg,보통이에요,보통이에요,보통이에요,보통이에요,청바지 안입는 날에 무난무난히 입을 수 있는 좋은 슬랙스입니다
649,세미와이드히든밴딩슬랙스[미디엄그레이],38,남성, 190cm, 91kg,커요,보통이에요,보통이에요,보통이에요,딱 한 사이즈만 작게 갈걸 좀 후회되네요. 그치만 이것도 살짝 오버하게 핏 괜찮아요. 전체적으로 무난하고 색은 진짜 예뻐요.
650,세미와이드히든밴딩슬랙스[네이비],30,남성, 175cm, 68kg,보통이에요,보통이에요,보통이에요,보통이에요,질도 탄탄하고 핏도마음에 들어서 자주입을것 같아요
651,세미와이드히든밴딩슬랙스[네이비],31,남성, 174cm, 71kg,보통이에요,보통이에요,보통이에요,보통이에요,릴렉스하게 잘 떨어집니다. 슬랙스 예뻐요~~ 추천합니다!
652,세미와이드히든밴딩슬랙스[블랙],31,남성, 177cm, 65kg,보통이에요,보통이에요,보통이에요,보통이에요,새일하길래 바로 구매했습니다 무탠다드 너무 좋아요
653,세미와이드히든밴딩슬랙스[라이트베이지],31,남성, 178cm, 60kg,보통이에요,보통이에요,보통이에요,보통이에요,색감도 좋고 재질도 좋고 핏도 좋습니다요즘 계속 입고다녀요
654,세미와이드히든밴딩슬랙스[블랙],28,남성, 173cm, 63kg,보통이에요,보통이에요,보통이에요,보통이에요,셋업으로 입으니까 옴청 이쁘네요길이감도 너무 좋고 만족합니다
655,세미와이드히든밴딩슬랙스[다크브라운],30,남성, 173cm, 77kg,보통이에요,보통이에요,보통이에요,보통이에요,사이즈는 딱 좋은데 기장이 긴감이 있어 5cm정도 수선하고 입으려고요사람마다 다리길이가 달라 확인하고 사시는거 추천해요
656,세미와이드히든밴딩슬랙스[블랙],33,남성, 180cm, 75kg,보통이에요,보통이에요,보통이에요,보통이에요,사이즈 좋고 편하게 입기 좋은 재질입니다재구매예정
657,세미와이드히든밴딩슬랙스[차콜그레이],33,남성, 180cm, 75kg,보통이에요,보통이에요,보통이에요,보통이에요,사이즈 좋고 편하게 입기 좋은 재질입니다재구매예정
658,세미와이드히든밴딩슬랙스[라이트그레이],32,남성, 181cm, 75kg,보통이에요,보통이에요,보통이에요,보통이에요,계절 상관없이 평소에 무난하게 입기 좋습니다 깔끔해여
659,세미와이드히든밴딩슬랙스[블랙],31,남성, 176cm, 76kg,보통이에요,보통이에요,보통이에요,보통이에요,세미와이드가 요즘 젤 괜찮은거같은데 가성비 좋네요.
660,세미와이드히든밴딩슬랙스[블랙],31,남성, 173cm, 68kg,보통이에요,어두워요,선명해요,보통이에요,세미와이드의 정석입니다 품질은 가격대비 만족스럽습니다
661,세미와이드히든밴딩슬랙스[블랙],31,남성, 181cm, 72kg,보통이에요,보통이에요,보통이에요,보통이에요,슬랙스는 무탠다드가 제일 예쁜 것 같아요 핏도 그렇고 두께감도 그렇고 완벽합니다.!
662,세미와이드히든밴딩슬랙스[미디엄그레이],31,남성, 175cm, 68kg,보통이에요,보통이에요,보통이에요,보통이에요,와이드한 것이 부담스러우신분들이 입으면 좋을 것 같아요
663,세미와이드히든밴딩슬랙스[블랙],31,남성, 177cm, 73kg,보통이에요,보통이에요,보통이에요,보통이에요,실루엣 보시죠.기가 맥히네요.직장인 출근룩으론 세미와이드가 딱이네요.
664,세미와이드히든밴딩슬랙스[미디엄그레이],33,남성, 186cm, 82kg,보통이에요,보통이에요,보통이에요,보통이에요,배송도빠르고포장상태도깔끔하네요저렴하게잘샀어요. 기본슬랙스로 최고입니다.다른색상 추가구매예정입니다.추가구매예정입니다
665,세미와이드히든밴딩슬랙스[네이비],30,남성, 176cm, 71kg,보통이에요,보통이에요,보통이에요,보통이에요,네이비 슬랙스 갖고 싶어서 둘러보다가 골랐는데 허리가 좀 큰 거 빼곤 최곱니당 ㅎㅎ
666,세미와이드히든밴딩슬랙스[미디엄그레이],32,남성, 174cm, 66kg,보통이에요,보통이에요,보통이에요,보통이에요,믿고사는 무탠다드 핏 잘 떨어지네요. 추천합니다. 정말
667,세미와이드히든밴딩슬랙스[블랙],27,남성, 175cm, 54kg,보통이에요,보통이에요,선명해요,보통이에요,곱창지진 않지만! 각 너무 이쁘고 딱 좋은 것 같아용
668,세미와이드히든밴딩슬랙스[브라운],36,남성, 180cm, 90kg,보통이에요,보통이에요,보통이에요,보통이에요,가격 대비 나름 만족하고 편하게 입기 좋은 거 같아요
669,세미와이드히든밴딩슬랙스[미디엄그레이],30,남성, 168cm, 66kg,보통이에요,보통이에요,보통이에요,보통이에요,색상도 통도 길이도 너무맘에듭니다 수선없이 바로입을수잇었어요!
670,세미와이드히든밴딩슬랙스[네이비],30,남성, 168cm, 66kg,보통이에요,보통이에요,보통이에요,보통이에요,두께며 핏도 아주만족합니다. 다른색상으로 하나더 구매할 예정이에요
671,세미와이드히든밴딩슬랙스[그레이],42,남성, 190cm, 110kg,보통이에요,보통이에요,보통이에요,보통이에요,다 잘맞지만.. 허벅지가 굵은 저는... 슬프네요ㅋㅋ 바지는 맘에들어여 엄청 잘 늘어나니까여ㅋㅋ
672,세미와이드히든밴딩슬랙스[블랙],28,남성, 168cm, 59kg,보통이에요,보통이에요,보통이에요,보통이에요,옷은 너무 맘에 듭니다. 옷자체는 이뻐요 옷이 좀 커서 수선했어요
673,세미와이드히든밴딩슬랙스[브라운],30,남성, 176cm, 69kg,보통이에요,보통이에요,보통이에요,보통이에요,아무때나 입어도 좋고 편하고 고민하다 샀는데 좋네요
674,세미와이드히든밴딩슬랙스[블랙],34,남성, 189cm, 90kg,보통이에요,보통이에요,보통이에요,보통이에요,무탠다드 슬랙스는 1-2업이 국룰인거 같아요 엉덩이가 좀 끼네요
675,세미와이드히든밴딩슬랙스[라이트베이지],34,남성, 189cm, 86kg,보통이에요,보통이에요,보통이에요,보통이에요,무탠다드 슬랙스는 1-2업이 국룰인거 같아요 엉덩이가 좀 끼네요
676,세미와이드히든밴딩슬랙스[더스티베이지],34,남성, 189cm, 86kg,보통이에요,보통이에요,보통이에요,보통이에요,무탠다드 슬랙스는 1-2업이 국룰인거 같아요 엉덩이가 좀 끼네요
677,세미와이드히든밴딩슬랙스[더스티베이지],33,남성, 187cm, 80kg,보통이에요,보통이에요,선명해요,보통이에요,키가 커서 기장때문에 고생한사람입니다기장도 너무 저에게 딱좋고 수선딱 안해도 좋습니다허벅지도 딱좋습니다
678,세미와이드히든밴딩슬랙스[블랙],33,남성, 186cm, 85kg,보통이에요,보통이에요,보통이에요,보통이에요,기존에 산게 허리가 커서 하나 작게 샀어요 가격대비 좋슴다
679,세미와이드히든밴딩슬랙스[그레이],32,남성, 181cm, 67kg,보통이에요,보통이에요,보통이에요,보통이에요,편하고 맘에듭니다. 다른 색상 추가 구매의사 있습니다.
680,세미와이드히든밴딩슬랙스[더스티베이지],32,남성, 181cm, 67kg,보통이에요,보통이에요,보통이에요,보통이에요,편하고 맘에듭니다. 다른 색상 추가 구매의사 있습니다.
681,세미와이드히든밴딩슬랙스[블랙],32,남성, 181cm, 67kg,보통이에요,보통이에요,선명해요,보통이에요,깔끔하고 편합니다. 앉앗다 일어낫다도 무리없습니다.
682,세미와이드히든밴딩슬랙스[블랙],30,남성, 175cm, 67kg,작아요,보통이에요,보통이에요,보통이에요,세미와이드인지는 잘 모르겠고 정핏 같습니다그래도 가격이 너무 싸서 만족합니다그치만 오버핏을 원한 저로썬 다음엔 오버핏을 사야겠네요아 그리고 허리는 맞는데 엉덩이랑 허벅지가 좀 작은 거 같은데 저만 그런 건가요? 아님 원래 그런 건가
683,세미와이드히든밴딩슬랙스[블랙],30,남성, 182cm, 75kg,보통이에요,보통이에요,보통이에요,보통이에요,바지 길이가 길어서 조금 줄이니까 완전 괜찮아요
684,세미와이드히든밴딩슬랙스[브라운],31,남성, 179cm, 70kg,보통이에요,보통이에요,보통이에요,보통이에요,아직 잘 입진 않았지만 조만간 자주 입을 예정입니다
685,세미와이드히든밴딩슬랙스[블랙],34,남성, 182cm, 86kg,보통이에요,보통이에요,보통이에요,보통이에요,드디어 저한테 맞는 슬렉스를 찾은 것 같습니다. 앞으로 재 고정 픽이에요
686,세미와이드히든밴딩슬랙스[더스티크림],31,남성, 174cm, 73kg,보통이에요,보통이에요,보통이에요,보통이에요,셋업으로 블레이저랑 색상 맞춰 샀어요. 사이즈가 작을까 걱정했는데 잘 맞아서 다행이에요. 원하던 핏이여서 만족입니다 잘 입겠습니다.
687,세미와이드히든밴딩슬랙스[라이트베이지],31,남성, 178cm, 68kg,보통이에요,보통이에요,보통이에요,보통이에요,색도 이쁘고 그냥 모든 룩에 어울리는 거 같아요 핏도 잘빠집니다 
688,세미와이드히든밴딩슬랙스[라이트베이지],28,남성, 171cm, 62kg,보통이에요,보통이에요,보통이에요,보통이에요,슬랙스 사려고 고민많이 했는데 무탠다드 슬랙스도 괜찮네요
689,세미와이드히든밴딩슬랙스[라이트베이지],29,남성, 174cm, 60kg,커요,보통이에요,보통이에요,두꺼워요,보통 무텐다드 슬랙스는 29사이즈 입는 편인데 허리사이즈가 조금 큰거같아요
690,세미와이드히든밴딩슬랙스[블랙],29,남성, 175cm, 62kg,보통이에요,보통이에요,보통이에요,보통이에요,기본 검정 와이드 슬랙스로 딱 좋습니다!테이퍼드랑 번갈아 입을 예정
691,세미와이드히든밴딩슬랙스[차콜그레이],32,남성, 176cm, 71kg,보통이에요,보통이에요,보통이에요,보통이에요,셋업으로 찰떡입니다 감사합니다 가성비 마우좋아여
692,세미와이드히든밴딩슬랙스[그레이],29,남성, 180cm, 60kg,보통이에요,보통이에요,보통이에요,보통이에요,사이즈 적당하고 만족하는데 색감이 살짝 다른 듯 하네요
